t_s,thumb_yaw_deg,thumb_mcp_deg,thumb_pip_deg,index_yaw_deg,index_mcp_deg,index_pip_deg,middle_yaw_deg,middle_mcp_deg,middle_pip_deg,palm_z_mm
0.0,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.02,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.04,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.06,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.08,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.1,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.12,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.14,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.16,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.18,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.2,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.22,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.24,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.26,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.28,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.3,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.32,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.34,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.36,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.38,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.4,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.42,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.44,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.46,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.48,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
0.5,8.746,24.916,0.074,-7.017,25.017,0.131,7.017,25.017,0.131,0.0
